K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
1,0,0.9973,0.0027,0.9798590130916415,0.9928571428571429,0.0022172949002217295,0.0071428571428571175,0.9863152559553979,4.0193739999085665,33.515625
1,1,0.9956,0.0044,0.9674378748928878,0.9947136563876652,0.004286520022560632,0.005286343612334821,0.9808861859252824,2.80311969993636,34.59375
1,2,0.9944,0.0056,0.9841269841269841,0.9612403100775194,0.001784121320249777,0.03875968992248058,0.9725490196078431,2.7942439999897033,33.9375
1,3,0.9921,0.0079,0.9613478691774033,0.9603960396039604,0.0043381535038932145,0.03960396039603964,0.9608717186726101,3.19010530016385,39.265625
1,4,0.9935,0.0065,0.972193614830072,0.9613034623217923,0.0029940119760479044,0.03869653767820769,0.9667178699436763,4.09564429987222,46.1875
1,5,0.9924,0.0076,0.9513274336283186,0.9641255605381166,0.004830917874396135,0.0358744394618834,0.957683741648107,4.652068700175732,47.921875
1,6,0.9968,0.0032,0.9812889812889813,0.9853862212943633,0.0019907100199071004,0.014613778705636737,0.9833333333333333,7.887449499918148,42.078125
1,7,0.9919,0.0081,0.9566055930568949,0.9649805447470817,0.005015604101649577,0.035019455252918275,0.960774818401937,10.236156000057235,42.171875
1,8,0.9928,0.0072,0.9808102345415778,0.944558521560575,0.0019942388654996678,0.05544147843942504,0.9623430962343097,10.743520899908617,42.84375
1,9,0.9914,0.0086,0.9564787339268052,0.958374628344896,0.004893782671560449,0.04162537165510405,0.9574257425742575,11.037366400007159,44.25
2,0,0.9952,0.00265,0.9568627450980393,0.9959183673469387,0.004878048780487805,0.004081632653061273,0.9759999999999999,11.485692599788308,44.5625
2,1,0.9937,0.003575,0.9489112227805695,0.9982378854625551,0.006880992667794698,0.0017621145374449032,0.9729497638471446,11.208916800096631,43.8125
2,2,0.9943,0.0047,0.9692011549566891,0.9757751937984496,0.003568242640499554,0.02422480620155043,0.9724770642201835,10.99018820002675,44.4375
2,3,0.9903,0.006425,0.929444967074318,0.9782178217821782,0.008342602892102336,0.0217821782178218,0.9532079112397491,10.98813489987515,43.34375
2,4,0.9937,0.0051,0.9563058589870904,0.9806517311608961,0.004879130627633622,0.0193482688391039,0.9683257918552036,11.007762999972329,45.53125
2,5,0.9902,0.006,0.9144050104384134,0.9820627802690582,0.009003074220465524,0.017937219730941756,0.947027027027027,11.792931500123814,46.421875
2,6,0.9953,0.00275,0.9633774160732451,0.988517745302714,0.003981420039814201,0.011482254697286032,0.9757856774858319,7.898288300028071,52.078125
2,7,0.991,0.006525,0.9342592592592592,0.9815175097276264,0.007913508693713777,0.018482490272373586,0.9573055028462998,4.95210579992272,54.9375
2,8,0.994,0.0061,0.9721074380165289,0.9661190965092402,0.0029913582982495014,0.033880903490759784,0.9691040164778577,4.960094900103286,53.78125
2,9,0.9881,0.007475,0.9120370370370371,0.9762140733399405,0.010566121677232788,0.02378592666005952,0.9430349449497366,6.619700400158763,52.21875
3,0,0.997,0.002688888888888889,0.9759519038076152,0.9938775510204082,0.0026607538802660754,0.006122448979591799,0.9848331648129423,11.068934599868953,45.203125
3,1,0.9959,0.003622222222222222,0.9675213675213675,0.9973568281938326,0.004286520022560632,0.002643171806167355,0.9822125813449024,7.34858230012469,51.125
3,2,0.9946,0.0044888888888888895,0.9851190476190477,0.9622093023255814,0.001672613737734166,0.03779069767441856,0.973529411764706,4.911858799867332,54.5
3,3,0.9937,0.005788888888888889,0.973026973026973,0.9643564356435643,0.003003337041156841,0.035643564356435675,0.9686723023371456,4.961578499991447,54.78125
3,4,0.9945,0.004422222222222223,0.9793174767321613,0.9643584521384929,0.0022177866489243737,0.035641547861507084,0.9717804002052335,4.624980499967933,50.40625
3,5,0.9938,0.005311111111111111,0.9683972911963883,0.9618834080717489,0.0030742204655248135,0.03811659192825112,0.9651293588301463,4.74332830007188,52.859375
3,6,0.997,0.0025888888888888893,0.9833333333333333,0.9853862212943633,0.0017695200176952002,0.014613778705636737,0.9843587069864442,4.624702899949625,51.125
3,7,0.9927,0.0061555555555555565,0.9649464459591042,0.9640077821011673,0.004012483281319661,0.03599221789883267,0.9644768856447687,4.5704017002135515,50.953125
3,8,0.993,0.00568888888888889,0.9891774891774892,0.9383983572895277,0.0011079104808331486,0.061601642710472304,0.9631190727081138,4.556111200014129,51.28125
3,9,0.9919,0.0068444444444444455,0.9603174603174603,0.9593657086223984,0.0044488933377822264,0.04063429137760155,0.9598413485374319,4.580785600002855,51.453125
4,0,0.9963,0.00270625,0.9672943508424182,0.9959183673469387,0.003658536585365854,0.004081632653061273,0.9813976872800403,4.631612400058657,51.390625
4,1,0.9945,0.003575,0.9553119730185498,0.9982378854625551,0.005978567399887197,0.0017621145374449032,0.976303317535545,4.605637799948454,51.328125
